time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1753963125007000000,244.16,2.4000000953674316,0.8999999761581421,14.80247974395752,11.399999618530273,12.724326133728027,308.9996337890625,192.8000030517578,37.6419698,55.6582861
1753963126007000000,245.16,2.5999999046325684,0.8999999761581421,14.812479972839355,11.399999618530273,12.642415046691895,308.9997863769531,192.8000030517578,37.6418148,55.6583612
1753963127007000000,246.16,3.299999952316284,1,14.822480201721191,11.399999618530273,11.69489574432373,308.9957580566406,192.8000030517578,37.6416702,55.6584321
1753963128007000000,247.16,4.800000190734863,1.2000000476837158,14.832480430603027,11.399999618530273,9.852642059326172,308.0052185058594,192.8000030517578,37.641548,55.6584914
1753963129007000000,248.16,5.300000190734863,1.2000000476837158,14.842479705810547,11.399999618530273,8.422962188720703,307.984619140625,192.8000030517578,37.6414427,55.6585404
1753963130007000000,249.16,5.5,1.100000023841858,14.852479934692383,11.399999618530273,7.723979949951172,307.9933166503906,192.8000030517578,37.6413447,55.6585858
1753963131007000000,250.16,5.400000095367432,1,14.862480163574219,11.399999618530273,7.4038519859313965,307.99761962890625,192.8000030517578,37.6412531,55.6586284
1753963132007000000,251.16,5.800000190734863,1,14.872480392456055,11.399999618530273,6.766626358032227,307.9940490722656,192.8000030517578,37.641164,55.6586648
1753963133007000000,252.16,6.599999904632568,1.2000000476837158,14.882479667663574,11.399999618530273,6.674647331237793,308.9811706542969,192.8000030517578,37.6410806,55.6586999
1753963134007000000,253.16,8.199999809265137,1.2000000476837158,14.89247989654541,11.399999618530273,5.691928386688232,308.00506591796875,192.8000030517578,37.6410012,55.6587361
1753963135007000000,254.16,17.5,1.600000023841858,14.902480125427246,11.399999618530273,3.6996445655822754,307.9252624511719,192.8000030517578,37.6409499,55.658766
1753963136007000000,255.16,30,1.2000000476837158,14.912480354309082,11.399999618530273,1.5619250535964966,307.884033203125,192.8000030517578,37.6409286,55.6587795
1753963137007000000,256.16,0,1,14.922480583190918,11.416000366210938,0.014487016946077347,0,192.8000030517578,37.6409255,55.6587833
1753963137078000000,256.2310002441406,0,1.5,2.476544141769409,11.670000076293945,0.01417007390409708,0,194.60000610351562,37.6409293,55.6587821
1753963138007000000,257.16,0,0.699999988079071,2.4858341217041016,11.645000457763672,0.00004540753070614301,0,194.60000610351562,37.6409343,55.6587828
1753963139007000000,258.16,0,0.6000000238418579,2.4958341121673584,10.288000106811523,7.738610747765051e-7,0,194.60000610351562,37.6409349,55.6587832
1753963140007000000,259.16,0,0.6000000238418579,2.5058341026306152,8.930999755859375,7.17046901854701e-8,0,194.60000610351562,37.640935,55.6587833
1753963141007000000,260.16,0,0.5,2.515834093093872,7.573999881744385,7.755477149373746e-9,0,194.60000610351562,37.640935,55.6587833
1753963142007000000,261.16,0,0.5,2.525834083557129,7.559999942779541,5.366097566295025e-10,0,194.60000610351562,37.640935,55.6587833
1753963142847000000,262,0,1.5,26.625600814819336,9.432999610900879,2.542918586811993e-8,0,195.3000030517578,37.640935,55.6587833
1753963143007000000,262.16,0,0.699999988079071,26.627201080322266,9.699999809265137,2.2459440529587482e-8,0,195.3000030517578,37.640935,55.6587833
1753963144007000000,263.16,7,0.6000000238418579,26.6372013092041,9.670999526977539,3.4177379608154297,308.021240234375,195.3000030517578,37.6408997,55.6587961
1753963145007000000,264.16,7.599999904632568,0.6000000238418579,26.647201538085938,11.013999938964844,3.0232927799224854,307.99688720703125,195.3000030517578,37.6408408,55.658818
1753963146007000000,265.16,12.399999618530273,0.6000000238418579,26.657201766967773,12.357000350952148,1.9082640409469604,307.9867858886719,195.3000030517578,37.6408002,55.6588339
1753963147007000000,266.16,13.899999618530273,0.6000000238418579,26.667200088500977,13.699999809265137,1.7487609386444092,307.002685546875,195.3000030517578,37.6407755,55.6588418
1753963148007000000,267.16,13.899999618530273,0.6000000238418579,26.677200317382812,11.315999984741211,1.722389578819275,306.9996337890625,195.3000030517578,37.6407523,55.6588515
1753963149007000000,268.16,12.100000381469727,0.699999988079071,4.769375801086426,11.333000183105469,2.3802833557128906,307.0085754394531,194.60000610351562,37.6407252,55.6588614
1753963150007000000,269.16,13.199999809265137,1,4.779376029968262,11.350000381469727,2.815659523010254,308.0001525878906,194.60000610351562,37.64069,55.6588757
1753963151007000000,270.16,15.600000381469727,0.8999999761581421,4.7893757820129395,11.366000175476074,2.1491525173187256,307.9831848144531,194.60000610351562,37.6406559,55.6588905
1753963152007000000,271.16,29.399999618530273,1,4.799376010894775,11.383000373840332,1.2784113883972168,306.9682922363281,194.60000610351562,37.6406306,55.658901
1753963152923000000,272.076,45,1.5,16.59490394592285,14.45300006866455,1.2765772342681885,306.9741516113281,244.90000915527344,37.6406184,55.6589061
1753963153007000000,272.16,0,1,16.59574317932129,14.017000198364258,0.012231981381773949,0,244.90000915527344,37.6406193,55.6589055
1753963154007000000,273.16,0,1.399999976158142,16.605743408203125,14.031000137329102,0.00029878810164518654,0,244.90000915527344,37.6406148,55.6589081
1753963155007000000,274.16,0,1.100000023841858,16.61574363708496,14.074000358581543,0.00008168202475644648,0,244.90000915527344,37.6406091,55.6589131
1753963156007000000,275.16,0,1,16.625743865966797,14.145000457763672,0.000017246260540559888,0,244.90000915527344,37.6406067,55.6589152
1753963157007000000,276.16,0,1,16.635744094848633,14.260000228881836,0.000005726948074880056,0,244.90000915527344,37.6406057,55.658916
1753963157895000000,277.048,0,1.5,20.729272842407227,16.910999298095703,0.00008052198973018676,0,233.3000030517578,37.6406056,55.6589162
1753963158007000000,277.16,39.79999923706055,1,20.730392456054688,14.35099983215332,1.02577805519104,307.0689392089844,233.3000030517578,37.6405775,55.6589321
1753963159007000000,278.16,37.29999923706055,1,20.740392684936523,14.451000213623047,1.040727972984314,307.9890441894531,233.3000030517578,37.6405516,55.6589446
1753963160007000000,279.16,0,1,20.75039291381836,14.607999801635742,0.009838985279202461,0,233.3000030517578,37.640533,55.6589538
1753963161007000000,280.16,0,1,20.760393142700195,14.821999549865723,0.00013584920088760555,0,233.3000030517578,37.640526,55.6589589
1753963162007000000,281.16,0,1,20.77039337158203,15.093999862670898,0.00003944937634514645,0,233.3000030517578,37.6405194,55.6589664
1753963162771000000,281.924,0,1.5,3.1781983375549316,17.5049991607666,0.0006700869998894632,0,195.3000030517578,37.6405183,55.6589676
1753963163007000000,282.16,31.5,1.100000023841858,3.180558443069458,14.84000015258789,1.330248236656189,309.072998046875,195.3000030517578,37.6405073,55.6589744
1753963164007000000,283.16,0,0.699999988079071,3.190558433532715,14.767999649047852,0.006024586968123913,0,195.3000030517578,37.6404924,55.6589818
1753963165007000000,284.16,0,0.6000000238418579,3.2005584239959717,13.281999588012695,0.000026465122573426925,0,195.3000030517578,37.6404874,55.6589831
1753963166007000000,285.16,0,0.6000000238418579,3.2105584144592285,11.711000442504883,0.000008928643183025997,0,195.3000030517578,37.6404784,55.6589875
1753963167007000000,286.16,0,0.8999999761581421,3.2205584049224854,10.067999839782715,0.0000031992310596251627,0,195.3000030517578,37.640477,55.6589882
1753963167990000000,287.14300024414064,0,1.5,1.1485352516174316,8.15999984741211,0.000038770478568039834,0,195.3000030517578,37.6404769,55.6589882
1753963168007000000,287.16,17.299999237060547,0.800000011920929,1.148705244064331,8.621999740600586,0.1670425683259964,310.0233459472656,195.3000030517578,37.6404582,55.6589935
1753963169007000000,288.16,16.399999618530273,1,1.158705234527588,8.63700008392334,2.4281296730041504,309.0468444824219,195.3000030517578,37.6404271,55.6590023
1753963170007000000,289.16,14.5,1,1.1687052249908447,8.651000022888184,2.588613510131836,308.0146789550781,195.3000030517578,37.64038,55.6590194
1753963171007000000,290.16,12.199999809265137,0.8999999761581421,1.1787052154541016,10.036999702453613,2.827495813369751,308.0037841796875,195.3000030517578,37.6403361,55.6590355
1753963172007000000,291.16,10.199999809265137,0.800000011920929,1.1887052059173584,11.437000274658203,2.92997145652771,307.0086975097656,195.3000030517578,37.6402903,55.6590515
1753963172964000000,292.117,45,1.5,2.3810651302337646,15.557000160217285,2.9277656078338623,307.0090637207031,194.90000915527344,37.6402593,55.6590642
1753963173007000000,292.16,9.600000381469727,0.699999988079071,2.381495237350464,14.119999885559082,2.6490180492401123,306.9956359863281,194.90000915527344,37.6402545,55.6590659
1753963174007000000,293.16,12.699999809265137,0.800000011920929,2.3914952278137207,14.104999542236328,2.3327600955963135,306.99334716796875,194.90000915527344,37.6402213,55.6590811
1753963175007000000,294.16,11.899999618530273,0.699999988079071,2.4014952182769775,14.090999603271484,2.1449971199035645,306.9967041015625,194.90000915527344,37.6401917,55.6590955
1753963176007000000,295.16,19.399999618530273,0.800000011920929,2.4114952087402344,14.090999603271484,1.4979808330535889,306.9781494140625,194.90000915527344,37.6401648,55.6591088
1753963177007000000,296.16,19,0.699999988079071,2.421495199203491,14.090999603271484,1.3495064973831177,306.995849609375,194.90000915527344,37.6401463,55.6591187
1753963177829000000,296.982,45,1.5,1.8142822980880737,16.43899917602539,1.3487598896026611,307.0028076171875,194.90000915527344,37.6401348,55.6591239
1753963178007000000,297.16,11,0.6000000238418579,1.816062331199646,13.704999923706055,2.083376407623291,307.0102844238281,194.90000915527344,37.6401274,55.6591281
1753963179007000000,298.16,7.5,0.699999988079071,1.8260623216629028,13.718999862670898,3.0522589683532715,308.0085754394531,194.90000915527344,37.6400955,55.6591427
1753963180007000000,299.16,7,0.699999988079071,1.8360623121261597,13.734000205993652,3.296384811401367,308.0029296875,194.90000915527344,37.6400539,55.6591628
1753963181007000000,300.16,7,0.699999988079071,1.8460623025894165,13.748000144958496,3.2691972255706787,308.994140625,194.90000915527344,37.64001,55.6591834
1753963182007000000,301.16,6.5,0.699999988079071,1.8560622930526733,13.748000144958496,3.4143455028533936,309.00146484375,194.90000915527344,37.6399688,55.6592037
1753963182991000000,302.144,45,1.5,17.13031005859375,14.680000305175781,3.412278890609741,309.0060119628906,244.90000915527344,37.6399338,55.6592199
1753963183007000000,302.16,6.099999904632568,0.699999988079071,17.130470275878906,14.225000381469727,3.6306214332580566,309.0022277832031,244.90000915527344,37.6399332,55.659221
1753963184007000000,303.16,6,0.699999988079071,17.140470504760742,14.239999771118164,3.735751152038574,309.0010070800781,244.90000915527344,37.6398922,55.6592407
1753963185007000000,304.16,5.699999809265137,0.699999988079071,17.150470733642578,14.253999710083008,4.0178046226501465,309.00238037109375,244.90000915527344,37.6398493,55.6592608
1753963186007000000,305.16,6.5,0.800000011920929,17.160470962524414,14.239999771118164,4.193608283996582,309.0018615722656,244.90000915527344,37.6398028,55.6592844
1753963187007000000,306.16,4.400000095367432,0.699999988079071,17.170469284057617,14.225000381469727,5.222001075744629,309.006591796875,244.90000915527344,37.6397503,55.6593093
1753963187800000000,306.953,45,1.5,1.754248857498169,16.476999282836914,5.219288349151611,309.00994873046875,194.60000610351562,37.6397083,55.6593286
1753963188007000000,307.16,3.799999952316284,0.699999988079071,1.7563188076019287,13.651000022888184,6.122450351715088,309.9980163574219,194.60000610351562,37.6396849,55.6593381
1753963189007000000,308.16,4.800000190734863,0.800000011920929,1.7663187980651855,13.621999740600586,6.046021938323975,309.99951171875,194.60000610351562,37.63961,55.6593714
1753963190007000000,309.16,4.699999809265137,0.800000011920929,1.776318907737732,13.593999862670898,5.928879261016846,309.00689697265625,194.60000610351562,37.6395414,55.6594046
1753963191007000000,310.16,6.5,0.8999999761581421,1.7863188982009888,13.5649995803833,5.460512161254883,308.99652099609375,194.60000610351562,37.6394762,55.6594363
1753963192007000000,311.16,6.300000190734863,0.8999999761581421,1.7963188886642456,13.5649995803833,5.0779595375061035,308.9961242675781,194.60000610351562,37.6394104,55.6594649
1753963193007000000,312.16,6.800000190734863,0.8999999761581421,1.8063188791275024,11.300000190734863,4.784734725952148,308.9969482421875,194.60000610351562,37.639349,55.6594925
1753963194007000000,313.16,6.400000095367432,0.800000011920929,1.8163188695907593,11.315999984741211,4.139718532562256,309.9857177734375,194.60000610351562,37.6392899,55.6595168
1753963195007000000,314.16,14.399999618530273,1.100000023841858,1.8263188600540161,11.333000183105469,2.9870481491088867,309.9789123535156,194.60000610351562,37.6392467,55.6595403
1753963196007000000,315.16,23,1.100000023841858,1.836318850517273,11.350000381469727,1.8132710456848145,308.98040771484375,194.60000610351562,37.6392181,55.659556
1753963197007000000,316.16,0,0.8999999761581421,1.8463188409805298,11.366000175476074,0.013501250185072422,0,194.60000610351562,37.6392053,55.6595644
1753963198007000000,317.16,0,0.8999999761581421,1.8563188314437866,11.383000373840332,0.00011221545719308779,0,194.60000610351562,37.639204,55.6595658
1753963199007000000,318.16,0,0.6000000238418579,1.8663188219070435,11.416000366210938,0.000001832235057008802,0,194.60000610351562,37.6392056,55.6595653
1753963200007000000,319.16,0,0.5,1.8763188123703003,11.399999618530273,2.962609926271398e-7,0,194.60000610351562,37.6392063,55.6595651
1753963201007000000,320.16,0,1.2999999523162842,1.8863188028335571,11.383000373840332,5.498703785633552e-7,0,194.60000610351562,37.6392065,55.6595651
1753963202007000000,321.16,0,1.2999999523162842,1.8963189125061035,11.366000175476074,0.000001445827820134582,0,194.60000610351562,37.6392066,55.659565
1753963203007000000,322.16,22,0.8999999761581421,1.9063189029693604,11.350000381469727,0.13854144513607025,309.0702209472656,194.60000610351562,37.6391947,55.659571
1753963204007000000,323.16,18.200000762939453,0.699999988079071,1.9163188934326172,11.333000183105469,0.13336728513240814,308.9941101074219,194.60000610351562,37.6391773,55.6595797
1753963205007000000,324.16,23.399999618530273,0.699999988079071,1.926318883895874,11.300000190734863,0.11181676387786865,308.9843444824219,194.60000610351562,37.6391534,55.6595871
1753963205676000000,324.829,45,1.5,41.602500915527344,13.529999732971191,0.11233945190906525,308.8866882324219,244.90000915527344,37.6391496,55.6595884
1753963206007000000,325.16,22.899999618530273,0.699999988079071,41.605812072753906,13.211000442504883,0.10703906416893005,308.82818603515625,244.90000915527344,37.6391329,55.659594
1753963207007000000,326.16,18.600000381469727,0.6000000238418579,41.61581039428711,13.211000442504883,0.12606112658977509,309.0018005371094,244.90000915527344,37.6391129,55.6596017
1753963208007000000,327.16,13.199999809265137,0.6000000238418579,41.62581253051758,13.225000381469727,1.7378695011138916,309.01849365234375,244.90000915527344,37.6390889,55.6596089
1753963209007000000,328.16,10.300000190734863,0.699999988079071,41.63581085205078,13.225000381469727,2.4084243774414062,309.00848388671875,244.90000915527344,37.639052,55.6596235
1753963210007000000,329.16,9.199999809265137,0.699999988079071,41.645809173583984,13.225000381469727,2.869774580001831,309.0044250488281,244.90000915527344,37.6390099,55.6596408
1753963210895000000,330.048,45,1.5,8.308879852294922,14.276000022888184,2.868387460708618,309.0050964355469,191.8,37.6389824,55.6596532
1753963211007000000,330.16,8.800000190734863,0.699999988079071,8.300000190734863,13.85099983215332,3.090320587158203,309.0006103515625,191.8,37.6389699,55.6596578
1753963212007000000,331.16,8.300000190734863,0.699999988079071,8.300000190734863,13.85099983215332,3.2054872512817383,309.0009460449219,192,37.6389258,55.6596771
1753963213007000000,332.16,9.899999618530273,0.800000011920929,8.300000190734863,13.864999771118164,2.8564040660858154,309.9872131347656,192.20000000000002,37.6388864,55.6596931
1753963214007000000,333.16,15.800000190734863,1,8.300000190734863,13.864999771118164,2.207825183868408,309.9844055175781,192.3,37.6388585,55.6597079
1753963215007000000,334.16,21.899999618530273,1,8.199999809265137,12.508000373840332,1.6484228372573853,323.8128662109375,192.1,37.6388435,55.6597201
1753963216007000000,335.16,31.700000762939453,1,8.199999809265137,8.166000366210938,1.180630087852478,324.0309753417969,191.9,37.6388325,55.6597317
1753963217007000000,336.16,27.399999618530273,1,8.100000381469727,6.583000183105469,1.3143818378448486,323.990234375,191.8,37.638823,55.6597373
1753963218007000000,337.16,29.100000381469727,0.800000011920929,8.100000381469727,6.616000175476074,1.1003142595291138,311.120849609375,191.70000000000002,37.6388087,55.6597434
1753963219007000000,338.16,21.5,0.699999988079071,8.100000381469727,6.632999897003174,1.3198665380477905,311.00311279296875,191.6,37.6387913,55.65975
1753963220007000000,339.16,13.5,0.699999988079071,7.900000095367432,6.650000095367432,1.8615541458129883,311.0057373046875,191.20000000000002,37.6387683,55.6597581
1753963220832000000,339.985,45,1.5,2.492306709289551,11.015999794006348,1.8606928586959839,311.00347900390625,194.60000610351562,37.6387522,55.6597656
1753963221007000000,340.16,15.699999809265137,0.699999988079071,2.4940567016601562,11.085000038146973,1.7781480550765991,310.00262451171875,194.60000610351562,37.6387429,55.6597688
1753963222007000000,341.16,14.600000381469727,0.699999988079071,2.504056692123413,12.470999717712402,1.8059970140457153,310.0001525878906,194.60000610351562,37.6387146,55.6597796
1753963223007000000,342.16,0,0.800000011920929,2.51405668258667,13.871000289916992,0.010590853169560432,0,194.60000610351562,37.638695,55.659789
1753963224007000000,343.16,0,0.6000000238418579,2.5240566730499268,13.899999618530273,0.00003619010385591537,0,194.60000610351562,37.638695,55.6597877
1753963225007000000,344.16,0,0.5,2.5340566635131836,12.5,2.872364177619602e-7,0,194.60000610351562,37.638695,55.6597868
1753963225596000000,344.749,0,1.5,2.56673526763916,12.781999588012695,0.000006496757123386487,0,194.60000610351562,37.638695,55.6597868
1753963226007000000,345.16,0,0.5,2.570845365524292,9.024999618530273,0.000003453541467024479,0,194.60000610351562,37.638695,55.6597867
1753963227007000000,346.16,0,0.5,2.580845355987549,7.625,1.0182482412801619e-8,0,194.60000610351562,37.638695,55.6597867
1753963228007000000,347.16,0,0.8999999761581421,2.5908453464508057,7.5970001220703125,1.3333489867761728e-9,0,194.60000610351562,37.638695,55.6597867
1753963229007000000,348.16,0,0.800000011920929,2.6008453369140625,7.553999900817871,1.4191411379371743e-9,0,194.60000610351562,37.638695,55.6597867
1753963230007000000,349.16,0,0.699999988079071,2.6108453273773193,7.497000217437744,3.5419991939455997e-10,0,194.60000610351562,37.638695,55.6597867
1753963231004000000,350.157,0,1.5,2.19040584564209,11.42300033569336,8.546649610252643e-9,0,194.60000610351562,37.638695,55.6597867
1753963231007000000,350.16,0,0.800000011920929,2.1904358863830566,11.404999732971191,2.5894791866321043e-10,0,194.60000610351562,37.638695,55.6597867
1753963232007000000,351.16,0,1,2.2004358768463135,12.777000427246094,1.1145299266823727e-10,0,194.60000610351562,37.638695,55.6597867
1753963233007000000,352.16,0,0.699999988079071,2.2104358673095703,14.14799976348877,0.000039541697333334014,0,194.60000610351562,37.6386791,55.6597956
1753963234007000000,353.16,9.699999809265137,0.699999988079071,2.220435857772827,14.14799976348877,2.6773531436920166,310.02386474609375,194.60000610351562,37.6386567,55.6598062
1753963235007000000,354.16,8.800000190734863,0.699999988079071,2.230435848236084,14.14799976348877,2.944634199142456,310.0022277832031,194.60000610351562,37.6386117,55.6598266
1753963235571000000,354.724,45,1.5,8.105640411376953,15.760000228881836,2.9439282417297363,310.0025329589844,189.8,37.6385939,55.6598349
1753963236007000000,355.16,8.800000190734863,0.699999988079071,8.199999809265137,12.91100025177002,2.5741775035858154,308.9983215332031,189.20000000000002,37.6385731,55.6598436
1753963237007000000,356.16,10.300000190734863,0.699999988079071,8.199999809265137,12.925000190734863,2.2399847507476807,308.99505615234375,188.70000000000002,37.6385395,55.6598602
1753963238007000000,357.16,14,0.800000011920929,8.199999809265137,12.9399995803833,1.9775464534759521,308.0024108886719,188.70000000000002,37.6385156,55.6598761
1753963239007000000,358.16,8.100000381469727,0.699999988079071,8.399999618530273,12.954000473022461,3.202059030532837,307.01800537109375,188.4,37.6384833,55.6598918
1753963240007000000,359.16,5.099999904632568,0.699999988079071,8.199999809265137,12.968000411987305,5.0298261642456055,302.0386657714844,188.20000000000002,37.638434,55.6599136
1753963240647000000,359.8,45,1.5,7.0812764167785645,13.515999794006348,5.027792453765869,302.0428771972656,195.3000030517578,37.6383981,55.6599265
1753963241007000000,360.16,4.599999904632568,0.699999988079071,7.084876537322998,13.227999687194824,5.74713659286499,298.025390625,195.3000030517578,37.6383583,55.6599388
1753963242007000000,361.16,7,0.8999999761581421,7.094876289367676,13.227999687194824,5.179318904876709,299.96905517578125,195.3000030517578,37.6382701,55.6599662
1753963243007000000,362.16,7.199999809265137,0.8999999761581421,7.104876518249512,13.21399974822998,5.019562244415283,305.93499755859375,195.3000030517578,37.6381905,55.6599908
1753963244007000000,363.16,7.099999904632568,0.8999999761581421,7.1148762702941895,13.21399974822998,4.907142162322998,308.9673767089844,195.3000030517578,37.6381243,55.6600179
1753963245007000000,364.16,7.5,0.8999999761581421,7.124876499176025,13.21399974822998,4.439154148101807,308.9945373535156,195.3000030517578,37.6380604,55.6600463
1753963246007000000,365.16,7,0.800000011920929,7.134876251220703,11.383000373840332,4.395622253417969,309.99169921875,195.3000030517578,37.6380041,55.6600746
1753963247007000000,366.16,7.199999809265137,0.800000011920929,7.144876480102539,11.366000175476074,4.121537208557129,309.998046875,195.3000030517578,37.6379551,55.6601019
1753963248007000000,367.16,6.699999809265137,0.800000011920929,7.154876232147217,11.383000373840332,4.081479549407959,309.0073547363281,195.3000030517578,37.6379108,55.6601283
1753963248124000000,367.277,45,1.5,1.2721936702728271,11.789999961853027,4.0812249183654785,309.0094909667969,194.60000610351562,37.6379082,55.6601307
1753963249007000000,368.16,7.099999904632568,0.800000011920929,1.281023621559143,11.734000205993652,3.8438656330108643,308.9975891113281,194.60000610351562,37.6378617,55.6601523
1753963250007000000,369.16,9.100000381469727,0.800000011920929,1.2910236120224,11.734000205993652,3.3324012756347656,308.99432373046875,194.60000610351562,37.6378156,55.6601717
1753963251007000000,370.16,14.600000381469727,0.8999999761581421,1.3010237216949463,11.734000205993652,2.201504945755005,308.9740295410156,194.60000610351562,37.6377807,55.6601862
1753963252007000000,371.16,23.200000762939453,0.8999999761581421,1.3110237121582031,11.734000205993652,1.3604952096939087,308.9696960449219,194.60000610351562,37.6377682,55.6601984
1753963253007000000,372.16,21.399999618530273,0.699999988079071,1.32102370262146,11.748000144958496,1.313340663909912,308.99957275390625,194.60000610351562,37.6377604,55.6602055
1753963253181000000,372.334,45,1.5,1.4149173498153687,12.012999534606934,1.3130704164505005,309.0044860839844,194.10000610351562,37.6377603,55.6602062
1753963254007000000,373.16,28,0.800000011920929,1.4231773614883423,11.939000129699707,1.0610809326171875,308.9953308105469,194.10000610351562,37.6377517,55.6602109
1753963255007000000,374.16,25,0.800000011920929,1.4331773519515991,11.954000473022461,1.183367371559143,309.00408935546875,194.10000610351562,37.6377423,55.6602158
1753963256007000000,375.16,19.799999237060547,0.699999988079071,1.443177342414856,11.968000411987305,1.3863747119903564,309.0038757324219,194.10000610351562,37.63773,55.660221
1753963257007000000,376.16,23.799999237060547,0.800000011920929,1.4531773328781128,11.982000350952148,1.297831654548645,308.99725341796875,194.10000610351562,37.6377131,55.6602256
1753963258007000000,377.16,15.5,0.800000011920929,1.4631773233413696,11.996999740600586,1.8603194952011108,309.01153564453125,194.10000610351562,37.6376958,55.6602312
1753963258252000000,377.405,45,1.5,5.501156806945801,12.315999984741211,1.8599849939346313,309.0096740722656,194.60000610351562,37.6376915,55.6602327
1753963259007000000,378.16,13.199999809265137,0.699999988079071,5.508706569671631,12.21399974822998,2.207941770553589,309.9916687011719,194.60000610351562,37.6376705,55.6602395
1753963260007000000,379.16,10.699999809265137,0.800000011920929,5.518706798553467,12.227999687194824,2.7259271144866943,310.0057373046875,194.60000610351562,37.6376366,55.66025
1753963261007000000,380.16,11.300000190734863,1,5.528707027435303,12.241999626159668,3.4306447505950928,309.0209045410156,194.60000610351562,37.6375974,55.6602663
1753963262007000000,381.16,8.899999618530273,0.8999999761581421,5.5387067794799805,12.256999969482422,3.536141872406006,309.00152587890625,194.60000610351562,37.637551,55.6602863
1753963263007000000,382.16,8.600000381469727,0.8999999761581421,5.548707008361816,12.28499984741211,3.985464334487915,309.0051574707031,194.60000610351562,37.637502,55.6603104
1753963263117000000,382.27,45,1.5,3.3189806938171387,12.628000259399414,3.985428810119629,309.0059814453125,194.10000610351562,37.6374971,55.660313
1753963264007000000,383.16,7.400000095367432,0.8999999761581421,3.327880620956421,11.956999778747559,4.559563159942627,309.00506591796875,194.10000610351562,37.6374455,55.6603362
1753963265007000000,384.16,7.199999809265137,0.8999999761581421,3.3378806114196777,11.942000389099121,4.794689178466797,308.0119323730469,194.10000610351562,37.6373817,55.6603638
1753963266007000000,385.16,7.599999904632568,1,3.3478806018829346,11.928000450134277,4.905942916870117,308.0016784667969,194.10000610351562,37.6373206,55.6603911
1753963267007000000,386.16,8,1,3.3578805923461914,11.899999618530273,4.754943370819092,308.9860534667969,194.10000610351562,37.6372636,55.6604203
1753963268007000000,387.16,7.099999904632568,1,3.3678805828094482,11.871000289916992,5.328787326812744,309.00579833984375,194.10000610351562,37.6372018,55.6604479
1753963268436000000,387.589,45,1.5,1.7150758504867554,12.913000106811523,5.325840950012207,309.00775146484375,194.10000610351562,37.6371798,55.6604578
1753963269007000000,388.16,8.199999809265137,1.100000023841858,1.7207858562469482,12.696999549865723,5.016679286956787,308.001220703125,194.10000610351562,37.6371356,55.6604748
1753963270007000000,389.16,6.800000190734863,1.100000023841858,1.730785846710205,12.654000282287598,5.809009552001953,306.0381164550781,194.10000610351562,37.637067,55.6605021
1753963271007000000,390.16,7.5,1.100000023841858,1.740785837173462,12.640000343322754,5.9440717697143555,303.046630859375,194.10000610351562,37.6369948,55.6605311
1753963272007000000,391.16,6.800000190734863,1.100000023841858,1.7507858276367188,12.625,5.958959102630615,302.0155334472656,194.10000610351562,37.6369181,55.660568
1753963273007000000,392.16,4.400000095367432,0.800000011920929,1.7607858180999756,12.625,6.660068988800049,303.9936218261719,194.10000610351562,37.636828,55.6606016
1753963274007000000,393.16,6.099999904632568,1.2000000476837158,1.7707858085632324,11.399999618530273,7.481833457946777,305.98162841796875,194.10000610351562,37.6367271,55.66064
1753963275007000000,394.16,5.5,1.100000023841858,1.7807857990264893,11.399999618530273,7.808084487915039,306.98895263671875,194.10000610351562,37.6366232,55.6606838
1753963276007000000,395.16,4.699999809265137,1,1.7907859086990356,11.399999618530273,8.277482032775879,307.9919738769531,194.10000610351562,37.6365215,55.6607314
1753963277007000000,396.16,5,1.100000023841858,1.8007858991622925,11.399999618530273,8.564069747924805,308.0025939941406,194.10000610351562,37.636417,55.6607809
1753963278007000000,397.16,5.199999809265137,1.2000000476837158,1.8107858896255493,11.399999618530273,8.436244010925293,308.9813232421875,194.10000610351562,37.6363078,55.6608283
1753963279007000000,398.16,4.800000190734863,1.100000023841858,1.8207858800888062,11.399999618530273,8.424153327941895,308.9995422363281,194.10000610351562,37.6362013,55.6608764
1753963280007000000,399.16,4.300000190734863,1,1.830785870552063,11.399999618530273,8.765839576721191,308.0137634277344,194.10000610351562,37.6360878,55.6609227
1753963281007000000,400.16,4,1,1.8407858610153198,11.399999618530273,8.855755805969238,308.00079345703125,194.10000610351562,37.6359711,55.6609735
1753963282007000000,401.16,4.199999809265137,1,1.8507858514785767,11.399999618530273,8.852771759033203,307.9998779296875,194.10000610351562,37.6358559,55.661023
1753963283007000000,402.16,4.199999809265137,1,1.8607858419418335,11.399999618530273,8.58392333984375,308.98590087890625,194.10000610351562,37.6357449,55.6610728
1753963284007000000,403.16,5,1.100000023841858,1.8707858324050903,11.399999618530273,8.351889610290527,308.99810791015625,194.10000610351562,37.6356404,55.6611235
1753963285007000000,404.16,4.400000095367432,1,1.8807858228683472,11.399999618530273,8.214064598083496,308.9991760253906,194.10000610351562,37.6355427,55.6611703
1753963286007000000,405.16,4.800000190734863,1,1.890785813331604,11.399999618530273,7.893211841583252,308.99798583984375,194.10000610351562,37.6354493,55.6612168
1753963287007000000,406.16,3.200000047683716,0.699999988079071,1.9007858037948608,11.399999618530273,7.737107753753662,308.00531005859375,194.10000610351562,37.6353605,55.6612616
